equation,id,f_value,operating_condition,if,low_impact,inactive
C2H + CH3OH <=> C2H2 + CH2OH,176,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.002284173660944219,True,True
C2H2 + HO2 => CH2 + CO + OH,177,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011538413758191675,True,True
2 HCCO <=> C2H2 + 2 CO,178,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.013196463051744668,True,True
2 CH2 <=> C2H2 + 2 H,179,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011957301950220905,True,True
2 CH2 <=> C2H2 + H2,180,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.014425490170833265,True,True
CH + HCCO <=> C2H2 + CO,181,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0015558683648441447,True,True
CH + CH2 <=> C2H2 + H,182,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01189571631000441,True,True
C + CH3 <=> C2H2 + H,183,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.010151067951258409,True,True
C2H2 + CH <=> C2H + CH2,184,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.000885567883975563,True,True
C2H2 + CH <=> H2CCCH,185,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011319229004782386,True,True
C2H2 + CH <=> C3H2 + H,186,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0030834000349558,True,True
C2H2 + H <=> C2H + H2,187,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.029951755956495966,True,True
C2H + CH4 <=> C2H2 + CH3,188,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01409972647169175,True,True
C2H3 + H <=> H2 + H2CC,189,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.024862571003829,True,True
H2CC + OH <=> CH2CO + H,190,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.016939339384818737,True,True
H2CC + O2 <=> 2 HCO,191,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.025593277878762567,True,True
H + H2CC <=> C2H2 + H,192,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019551412955777562,True,True
C2H2 + H2CC (+M) <=> C4H4 (+M),193,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.00967362063755794,True,True
C2H4 (+M) <=> H2 + H2CC (+M),194,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.03979368528817004,True,True
C2H2 (+M) <=> H2CC (+M),195,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.027683273568712558,True,True
CH2CO + O2 <=> CH2O + CO2,196,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0024160673267135473,True,True
CH2CO + OH <=> CH2OH + CO,197,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01313307637804179,True,True
CH2CO + OH <=> CH3 + CO2,198,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.010823724000345846,True,True
CH2CO + O <=> 2 HCO,199,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008404268382786897,True,True
CH2CO + O <=> CO + H + HCO,200,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.012600360716280056,True,True
CH2CO + O <=> CH2O + CO,201,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.00681664501688816,True,True
CH2CO + O <=> CH2 + CO2,202,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0026296593202129086,True,True
CH2CO (+M) <=> CH2 + CO (+M),203,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.001496240486383499,True,True
CH2CO + H <=> CH3 + CO,204,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.048913935580315385,True,True
CH2CO + H <=> CH2CHO,205,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.07265012475215171,True,True
CH2CO + H <=> CH3CO,206,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0602445144495709,True,True
CH2CO + H <=> H2 + HCCO,207,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.09592028000985332,True,True
CH2CO + O <=> HCCO + OH,208,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0012835653701134665,True,True
C2H2 + CH2OH <=> C2H3 + CH2O,209,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0014871711268058905,True,True
C2H3 + CH3 <=> C2H2 + CH4,210,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.03735897864150392,True,True
C2H3 + HO2 => CH3 + CO + OH,211,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006053875151842173,True,True
C2H3 + OH <=> C2H2 + H2O,212,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.023685922014145752,True,True
C2H3 + O <=> CH3 + CO,213,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019234086090819804,True,True
C2H + C2H3 <=> 2 C2H2,214,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0021210146243272336,True,True
CH2 + HCCO <=> C2H3 + CO,215,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.016446653564090457,True,True
C2H3 + CH2 <=> C2H2 + CH3,216,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004728520470492113,True,True
C2H3 + CH <=> C2H2 + CH2,217,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.014329523840138102,True,True
CH + CH3 <=> C2H3 + H,218,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007383114942369676,True,True
C2H3 + H <=> C2H2 + H2,219,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01082131070537376,True,True
C2H2 + H (+M) <=> C2H3 (+M),220,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.06490622237755982,True,False
C2H3 + O2 <=> CH2CO + OH,221,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.03366766651043667,True,False
C2H3 + O2 <=> CH2CO + OH,221,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004792333038938683,True,False
C2H3 + O2 => CH2O + CO + H,223,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.03570412082122724,True,False
C2H3 + O2 => CH2O + CO + H,223,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01965404734472353,True,False
C2H3 + O2 <=> CH3O + CO,225,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.012761237974094036,True,False
C2H3 + O2 <=> CH3O + CO,225,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01681815035212228,True,False
C2H3 + O2 <=> CH3 + CO2,227,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004935664897377505,True,False
C2H3 + O2 <=> CH3 + CO2,227,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006702147674360813,True,False
C2H3 + O2 <=> CH2CHO + O,229,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.08824412488536955,True,True
C2H3 + O2 <=> CH2CHO + O,229,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.2424402422089434,False,True
C2H3 + O2 <=> C2H2 + HO2,231,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011558631886892143,True,False
C2H3 + O2 <=> C2H2 + HO2,231,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.018510881098430687,True,False
C2H3 + O2 <=> CH2O + HCO,233,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.001673542286340577,True,False
C2H3 + O2 <=> CH2O + HCO,233,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0440960754586339,True,False
CH2CHO + O2 <=> CH2O + CO + OH,235,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01409276416091514,True,True
CH + CH2CHO <=> C2H3 + HCO,236,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01425096700787737,True,True
CH2CHO + OH <=> CH2OH + HCO,237,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005971688416726921,True,True
CH2CHO + OH <=> CH2CO + H2O,238,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009649096352605743,True,True
CH2CHO + O <=> CH2O + HCO,239,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.00029733268823568934,True,True
CH2CHO + CH3 <=> C2H5 + HCO,240,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01771414658398401,True,True
CH2CHO + H <=> CH3 + HCO,241,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02236086976721594,True,False
CH2CHO + H <=> CH3 + HCO,241,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007551401425810366,True,False
CH2CHO + H <=> CH3CO + H,243,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.029341315309712058,True,True
CH2CHO <=> CH3CO,244,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.034614169674754496,True,True
CH2CHO <=> CH3 + CO,245,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.06739571159952179,True,True
CH3CO <=> CH3 + CO,246,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.002344432922292849,True,True
CH3CO + OH <=> CH2CO + H2O,247,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01770645674628367,True,True
CH3CO + O <=> CH2CO + OH,248,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02906339123762279,True,True
CH3CO + O <=> CH3 + CO2,249,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.030742017674828034,True,True
CH3CO + H <=> CH2CO + H2,250,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006145544002539767,True,True
CH3CO + H <=> CH3 + HCO,251,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005484471901715992,True,True
C2H3 + CH3O <=> C2H4 + CH2O,252,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004502667205825111,True,True
C2H3 + CH2OH <=> C2H4 + CH2O,253,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01622778064988038,True,True
CH2 + CH2OH <=> C2H4 + OH,254,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.026118394451292347,True,True
C2H3 + CH3OH <=> C2H4 + CH3O,255,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.014495354986146323,True,True
C2H3 + CH3OH <=> C2H4 + CH2OH,256,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.021139299466779494,True,True
C2H3 + HCO <=> C2H4 + CO,257,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.027750730553146367,True,True
C2H3 + H2O2 <=> C2H4 + HO2,258,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.016276692043898665,True,True
C2H3 + CH2O <=> C2H4 + HCO,259,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0004153262504109862,True,True
2 C2H3 <=> C2H2 + C2H4,260,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.015199105783576805,True,True
CH2 + CH2CHO <=> C2H4 + HCO,261,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0209706131450737,True,True
CH2 + CH3 <=> C2H4 + H,262,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.021801748015937324,True,True
C2H4 + CH3 <=> C2H3 + CH4,263,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.018154994598102065,True,True
CH + CH4 <=> C2H4 + H,264,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005282016153015597,True,True
C2H4 + CH2 <=> C3H6,265,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.09485575993134204,True,True
C2H4 + CH2(S) <=> C3H6,266,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.015122716804452726,True,True
C2H4 + O2 <=> C2H3 + HO2,267,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0163200969471543,True,True
C2H3 + H (+M) <=> C2H4 (+M),268,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.08588709101245158,True,True
C2H4 + H (+M) <=> C2H5 (+M),269,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0037992486523974597,True,True
C2H4 + H <=> C2H3 + H2,270,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.056640455160668894,True,True
C2H4 + OH <=> C2H3 + H2O,271,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.2373364142931088,False,False
C2H4 + OH <=> CH2O + CH3,272,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.04154000432763773,True,True
C2H4 + OH <=> C2H3OH + H,273,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.04390483218665739,True,True
C2H4 + OH <=> CH3CHO + H,274,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0017850152744994213,True,True
C2H4 + OH <=> CH2CH2OH,275,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009556256849585406,True,False
C2H4 + OH <=> CH2CH2OH,275,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01367944398374117,True,False
C2H4 + O <=> CH2 + CH2O,277,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0111005964021649,True,True
C2H4 + O <=> CH3 + HCO,278,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.22118274414900227,False,False
C2H4 + O <=> CH2CO + H2,279,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.10036745293097707,True,True
C2H4 + O <=> CH2CHO + H,280,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.26947796409625935,False,False
C2H4 + HO2 <=> CH2OCH2 + OH,281,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.00964943283197944,True,True
CH2CH2O2H <=> C2H4 + HO2,282,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007863898848057263,True,True
CH3CHO (+M) <=> CH3 + HCO (+M),283,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.027874277675059622,True,True
CH3CHO (+M) <=> CH4 + CO (+M),284,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",5.655737439642992e-05,True,True
CH3CHO + O2 <=> CH3CO + HO2,285,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.001514683894985685,True,True
CH3CHO + HO2 <=> CH2CHO + H2O2,286,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.013434095670415896,True,True
CH3CHO + HO2 <=> CH3CO + H2O2,287,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0011093914664737625,True,True
CH3 + CH3CHO <=> CH2CHO + CH4,288,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.017244094649861503,True,True
CH3 + CH3CHO <=> CH3CO + CH4,289,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008516328085250218,True,True
CH3CHO + H <=> CH2CHO + H2,290,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.017181668357376105,True,True
CH3CHO + H <=> CH3CO + H2,291,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.017591267619191758,True,True
CH3CHO + O <=> CH2CHO + OH,292,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.002793357054662808,True,True
CH3CHO + O <=> CH3CO + OH,293,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.027987999676726345,True,True
CH3CHO + OH <=> CH2CHO + H2O,294,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.03098717105295779,True,True
CH3CHO + OH <=> CH3CO + H2O,295,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01958896210387606,True,True
CH2OCH2 <=> CH3CHO,296,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009995456904289619,True,True
CH2OCH2 <=> CH3 + HCO,297,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.010110455136254361,True,True
CH2OCH2 <=> CH4 + CO,298,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008183499359779186,True,True
CH2OCH2 <=> CH3CO + H,299,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007418055355852656,True,True
CH2OCH2 <=> CH2CHO + H,300,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.022195654854634646,True,True
CH2OCH2 <=> CH2CO + H2,301,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.013956703382880091,True,True
CH2OCH2 <=> C2H2 + H2O,302,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006699729747142147,True,True
CH2OCH <=> CH3 + CO,303,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.003940733937834105,True,True
CH2OCH <=> CH2CO + H,304,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0063292483854045555,True,True
CH2OCH <=> CH2CHO,305,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02559022483456982,True,True
CH2OCH2 + H <=> CH3CHO + H,306,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019280577574120415,True,True
CH2OCH2 + H <=> CH2OCH + H2,307,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.005387164579395353,True,True
CH2OCH2 + H <=> C2H4 + OH,308,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006001340015317092,True,True
CH2OCH2 + O <=> CH2OCH + OH,309,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019994518594554665,True,True
CH2OCH2 + OH <=> CH2OCH + H2O,310,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006469807278726203,True,True
CH2OCH2 + CH3 <=> CH2OCH + CH4,311,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004550135220543078,True,True
CH3 + CH4 <=> C2H5 + H2,312,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.015830867366975945,True,True
C2H5 + CH2OH <=> C2H4 + CH3OH,313,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0221084682496794,True,True
C2H5 + HO2 <=> CH3CH2O + OH,314,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01782224820086719,True,True
2 CH3 <=> C2H5 + H,315,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.12114870844448085,True,True
C2H5 + O2 <=> C2H4 + HO2,316,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009773365006131048,True,True
C2H5 + O2 <=> C2H5O2,317,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009191658463297501,True,True
C2H5 + O <=> CH2O + CH3,318,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004975122948946976,True,True
C2H5 + O <=> CH3CHO + H,319,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.030170963283025935,True,True
C2H5 + O <=> C2H4 + OH,320,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02227610906823261,True,True
C2H5 + H (+M) <=> C2H6 (+M),321,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0150123162382604,True,True
C2H5 + O2 <=> CH2OCH2 + OH,322,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0021192075270292307,True,True
CH2CHOO + OH <=> C2H3OH + O2,323,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.018088806940945723,True,True
CH2CHOO + OH <=> CH2CHO + HO2,324,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.007242696167274239,True,True
CH2CHOO + H <=> CH2CHO + OH,325,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.023491916507043336,True,True
C2H3 + O2 <=> CH2CHOO,326,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004450248164846682,True,False
C2H3 + O2 <=> CH2CHOO,326,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.019590369630715792,True,False
CH2CHOO <=> CH2CHO + O,328,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.014912497234050328,True,False
CH2CHOO <=> CH2CHO + O,328,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.021438743421604647,True,False
CH2CHOO <=> CH2CO + OH,330,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.021846562976339516,True,False
CH2CHOO <=> CH2CO + OH,330,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008662583992482771,True,False
CH2CHOO <=> CH2O + HCO,332,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008017282257250085,True,False
CH2CHOO <=> CH2O + HCO,332,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.027909463351988177,True,False
CH2CHOO => CH2O + CO + H,334,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011562705080405156,True,False
CH2CHOO => CH2O + CO + H,334,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.016476558802258543,True,False
CH2CHOO <=> CH3O + CO,336,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004843754277394447,True,False
CH2CHOO <=> CH3O + CO,336,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011597542565808592,True,False
CH2CHOO <=> CH3 + CO2,338,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004349616072153054,True,False
CH2CHOO <=> CH3 + CO2,338,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.04740603250600014,True,False
C2H5 + CH3O <=> C2H6 + CH2O,340,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006865445727733011,True,True
C2H5 + CH2OH <=> C2H6 + CH2O,341,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.040321400567320934,True,True
C2H + C2H6 <=> C2H2 + C2H5,342,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.011871071453438667,True,True
CH3 + CH4 <=> C2H6 + H,343,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.037628123384056016,True,True
C2H3 + C2H6 <=> C2H4 + C2H5,344,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.004113581213847927,True,True
C2H6 + CH2 <=> C2H5 + CH3,345,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.03806745630445982,True,True
C2H6 + O2 <=> C2H5 + HO2,346,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.00812075454557184,True,True
2 CH3 (+M) <=> C2H6 (+M),347,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006529011830034815,True,True
C2H6 + HO2 <=> C2H5 + H2O2,348,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.006416239191870048,True,True
C2H6 + OH <=> C2H5 + H2O,349,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0011102982729090214,True,True
C2H6 + O <=> C2H5 + OH,350,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.0009180065657452532,True,True
C2H6 + CH3 <=> C2H5 + CH4,351,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.02923958977867468,True,True
C2H6 + CH2(S) <=> C2H5 + CH3,352,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.01485146660192145,True,True
C2H6 + CH <=> C2H4 + CH3,353,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008350636082235205,True,True
C2H6 + H <=> C2H5 + H2,354,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.008507030826675007,True,True
C2H5O2 (+M) <=> C2H4 + HO2 (+M),355,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.028272300610383237,True,True
C2H5O2 <=> CH2CH2O2H,356,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.010275861977095855,True,True
C2H5O2 <=> CH3CHO + OH,357,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009708339498438587,True,True
C2H5O2 <=> CH3CH2O + O,358,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.009866674232765308,True,True
2 C2H5O2 <=> 2 CH3CH2O + O2,359,0.3,"[1286, 1.17, 'C2H4:0.01, O2:0.03, AR:0.96']",0.00909044165230029,True,True
